classifier,arch_type,attack,label,cpop,fs,lid,lid_ext,maha,kd
densenet121,CNN,CW,0,-0.0459953248500824,0.09562452137470245,17.611295700073242,81.41130065917969,108.17993927001953,0.5725564956665039
densenet121,CNN,CW,1,-0.045109957456588745,1.724143624305725,15.952073097229004,76.81240844726562,94.31681823730469,0.518958568572998
densenet121,CNN,CW,0,-0.10716895759105682,1.390228509902954,32.25857925415039,24.887693405151367,96.08269500732422,0.4570956230163574
densenet121,CNN,CW,1,-0.09840148687362671,1.8134982585906982,35.29874038696289,25.701772689819336,92.00454711914062,0.4693417549133301
densenet121,CNN,CW,0,-0.09259650856256485,9.029213833855465e-05,40.39847946166992,80.62251281738281,151.36778259277344,0.6776833534240723
densenet121,CNN,CW,1,-0.08437377214431763,1.8261526823043823,36.47118377685547,75.01409912109375,115.89607238769531,0.5776681900024414
densenet121,CNN,CW,0,-0.31875646114349365,1.0382506847381592,27.597126007080078,78.30797576904297,108.75883483886719,0.49609899520874023
densenet121,CNN,CW,1,-0.24725431203842163,0.8497538566589355,26.691917419433594,73.40379333496094,108.82073211669922,0.5035014152526855
densenet121,CNN,CW,0,-0.14972776174545288,0.9210339188575745,20.96868133544922,52.05312728881836,117.56059265136719,0.5851225852966309
densenet121,CNN,CW,1,-0.13487324118614197,0.574541449546814,21.445873260498047,54.898258209228516,120.69730377197266,0.6121654510498047
densenet121,CNN,CW,0,-0.1889062225818634,0.08402125537395477,22.627004623413086,51.31055450439453,106.33768463134766,0.5005350112915039
densenet121,CNN,CW,1,-0.17927968502044678,0.7834159135818481,23.85738182067871,48.42831802368164,106.3219223022461,0.5123109817504883
densenet121,CNN,CW,0,-0.154002845287323,1.7866392135620117,38.01301193237305,101.02728271484375,107.66217041015625,0.4650611877441406
densenet121,CNN,CW,1,-0.14206820726394653,0.8187053203582764,40.25941848754883,98.82907104492188,107.16325378417969,0.4505290985107422
densenet121,CNN,CW,0,-0.07309364527463913,0.00431463960558176,12.608909606933594,13.016057968139648,96.06018829345703,0.5563735961914062
densenet121,CNN,CW,1,-0.0704391747713089,1.8006689548492432,13.307282447814941,12.58869457244873,93.60317993164062,0.521979808807373
densenet121,CNN,CW,0,-0.080633744597435,0.22245775163173676,21.59355926513672,65.41024780273438,119.6672134399414,0.6183128356933594
densenet121,CNN,CW,1,-0.07812999188899994,0.4771014451980591,19.893375396728516,67.04328155517578,113.27632141113281,0.6031403541564941
densenet121,CNN,CW,0,-0.08088438957929611,0.5298064947128296,22.377685546875,61.4344482421875,103.29402160644531,0.4991016387939453
densenet121,CNN,CW,1,-0.08048021793365479,1.8789243698120117,27.524330139160156,59.4667854309082,91.21969604492188,0.4580669403076172
densenet121,CNN,CW,0,-0.0850072130560875,1.6740367412567139,26.17525291442871,45.744503021240234,126.51831817626953,0.5252647399902344
densenet121,CNN,CW,1,-0.08072236180305481,1.5148310661315918,24.29084587097168,46.702552795410156,120.62496948242188,0.5236835479736328
densenet121,CNN,CW,0,-0.035818904638290405,3.9136240957304835e-05,33.90953826904297,82.19163513183594,135.32386779785156,0.5819907188415527
densenet121,CNN,CW,1,-0.03467433154582977,1.8716838359832764,27.41063117980957,80.14173889160156,120.33486938476562,0.5044012069702148
densenet121,CNN,CW,0,-0.10268539190292358,0.8826459050178528,21.801511764526367,43.87948989868164,85.6905517578125,0.4301738739013672
densenet121,CNN,CW,1,-0.09474259614944458,0.9044846892356873,22.847749710083008,45.023216247558594,86.30368041992188,0.42586231231689453
densenet121,CNN,CW,0,-0.19486680626869202,0.9196919798851013,20.543331146240234,30.67345428466797,95.69659423828125,0.47693824768066406
densenet121,CNN,CW,1,-0.168221578001976,1.3342392444610596,23.43370246887207,29.19550895690918,101.30207824707031,0.4778313636779785
densenet121,CNN,CW,0,-0.080772764980793,0.8383815884590149,40.74527359008789,58.34257125854492,104.61927795410156,0.4656028747558594
densenet121,CNN,CW,1,-0.07791564613580704,0.845062792301178,40.267642974853516,56.816986083984375,105.64204406738281,0.47222232818603516
densenet121,CNN,CW,0,-0.16329438984394073,0.43184155225753784,34.30949401855469,45.91796112060547,111.2261962890625,0.5161905288696289
densenet121,CNN,CW,1,-0.12682577967643738,1.7268779277801514,35.13847351074219,43.310508728027344,109.17637634277344,0.5166668891906738
densenet121,CNN,CW,0,-0.22109149396419525,0.025328556075692177,34.51560592651367,41.590999603271484,111.01716613769531,0.5140872001647949
densenet121,CNN,CW,1,-0.18451815843582153,1.9582483768463135,34.07725143432617,43.146785736083984,106.87161254882812,0.48113059997558594
densenet121,CNN,CW,0,-0.1390901356935501,0.004582787863910198,38.189247131347656,71.17454528808594,148.7827606201172,0.5772676467895508
densenet121,CNN,CW,1,-0.11901495605707169,1.9988809823989868,33.23255920410156,69.2575912475586,124.52384948730469,0.5742063522338867
densenet121,CNN,CW,0,-0.12815071642398834,0.11540772020816803,30.729141235351562,31.23318099975586,95.11329650878906,0.5053563117980957
densenet121,CNN,CW,1,-0.12311924248933792,1.1413121223449707,28.05455207824707,30.314138412475586,96.82637786865234,0.49101686477661133
densenet121,CNN,CW,0,-0.2589009404182434,1.9318881034851074,24.820140838623047,64.80297088623047,131.36123657226562,0.6548929214477539
densenet121,CNN,CW,1,-0.2265736162662506,1.9143229722976685,24.12005615234375,65.73291015625,129.96817016601562,0.6315445899963379
densenet121,CNN,CW,0,-0.10993088781833649,0.3453914523124695,14.363444328308105,31.976633071899414,93.3218994140625,0.4370584487915039
densenet121,CNN,CW,1,-0.1049238070845604,1.6967650651931763,14.70242977142334,31.508731842041016,94.12189483642578,0.43931055068969727
densenet121,CNN,CW,0,-0.17753535509109497,0.1979488730430603,22.406633377075195,60.397098541259766,85.43267059326172,0.43259382247924805
densenet121,CNN,CW,1,-0.1676960289478302,1.0191348791122437,28.791667938232422,57.205535888671875,83.7308578491211,0.42325496673583984
densenet121,CNN,CW,0,-0.08599180728197098,0.005866915453225374,19.55406951904297,20.19683265686035,122.1180191040039,0.6070346832275391
densenet121,CNN,CW,1,-0.08365975320339203,1.5153303146362305,25.470216751098633,20.690601348876953,121.32413482666016,0.6105780601501465
densenet121,CNN,CW,0,-0.029221326112747192,0.07274002581834793,35.70474624633789,94.71028137207031,114.13818359375,0.5200700759887695
densenet121,CNN,CW,1,-0.028763547539711,1.0754503011703491,38.212730407714844,92.28223419189453,106.03575134277344,0.4895648956298828
densenet121,CNN,CW,0,-0.21040934324264526,0.6306231021881104,25.046642303466797,69.71429443359375,100.17716217041016,0.5013160705566406
densenet121,CNN,CW,1,-0.20391058921813965,0.7085580229759216,25.649364471435547,71.38848114013672,99.58829498291016,0.49985599517822266
densenet121,CNN,CW,0,-0.27635958790779114,1.3050892353057861,29.4222469329834,131.80029296875,108.64007568359375,0.46727418899536133
densenet121,CNN,CW,1,-0.2035941183567047,1.607461929321289,32.40009689331055,137.99790954589844,109.00092315673828,0.47554826736450195
densenet121,CNN,CW,0,-0.1773146539926529,0.2800956964492798,36.012901306152344,83.13981628417969,110.43310546875,0.5135669708251953
densenet121,CNN,CW,1,-0.1488003432750702,0.9830061197280884,23.733348846435547,86.55645751953125,108.29012298583984,0.5073757171630859
densenet121,CNN,CW,0,-0.1566811203956604,0.15111792087554932,56.666770935058594,72.14405059814453,131.43075561523438,0.5816903114318848
densenet121,CNN,CW,1,-0.1362830400466919,1.6144020557403564,35.09605407714844,80.7411117553711,110.1463623046875,0.5334267616271973
densenet121,CNN,CW,0,-0.07531092315912247,0.09200522303581238,17.408720016479492,26.93512725830078,81.07935333251953,0.42486143112182617
densenet121,CNN,CW,1,-0.07302242517471313,0.3686702847480774,16.545820236206055,26.51475715637207,81.66413116455078,0.4297299385070801
densenet121,CNN,CW,0,-0.12622438371181488,1.0233681201934814,60.441925048828125,109.76563262939453,97.41655731201172,0.5131664276123047
densenet121,CNN,CW,1,-0.12183587998151779,1.2162775993347168,54.02974319458008,120.17792510986328,101.18829345703125,0.5493326187133789
densenet121,CNN,CW,0,-0.011683173477649689,0.014146118424832821,31.181913375854492,37.62012481689453,115.79503631591797,0.5636401176452637
densenet121,CNN,CW,1,-0.011543206870555878,1.2047710418701172,35.49258804321289,36.51283264160156,116.64691925048828,0.5589809417724609
densenet121,CNN,CW,0,-0.07405371218919754,0.019064148887991905,26.5561580657959,20.70664405822754,104.14974212646484,0.5246067047119141
densenet121,CNN,CW,1,-0.0691928043961525,1.6155908107757568,28.74341583251953,20.678144454956055,105.97444915771484,0.5330495834350586
densenet121,CNN,CW,0,-0.035725004971027374,0.501923680305481,44.79102325439453,93.62349700927734,106.3315658569336,0.4662332534790039
densenet121,CNN,CW,1,-0.034821465611457825,1.5017439126968384,43.1019172668457,103.62384796142578,100.44074249267578,0.4409642219543457
densenet121,CNN,CW,0,-0.04085654020309448,0.3111211359500885,27.068649291992188,71.8546142578125,103.26692199707031,0.5936288833618164
densenet121,CNN,CW,1,-0.039110153913497925,1.3530217409133911,22.776615142822266,80.98341369628906,99.26554870605469,0.507500171661377
densenet121,CNN,CW,0,-0.07491257786750793,1.2106847763061523,29.27356719970703,90.31253814697266,105.4349594116211,0.45019054412841797
densenet121,CNN,CW,1,-0.07135315984487534,1.054009199142456,26.001291275024414,88.94664764404297,103.14659118652344,0.4430828094482422
densenet121,CNN,CW,0,-0.060966163873672485,1.6150507926940918,46.38816833496094,68.98365783691406,118.7226333618164,0.5272698402404785
densenet121,CNN,CW,1,-0.058041758835315704,1.4472434520721436,43.631553649902344,68.31132507324219,122.97163391113281,0.5432953834533691
densenet121,CNN,CW,0,-0.13322512805461884,0.8612542152404785,37.005374908447266,55.95635223388672,124.38935852050781,0.5351572036743164
densenet121,CNN,CW,1,-0.12066775560379028,1.5903185606002808,46.06407928466797,51.790672302246094,115.02070617675781,0.5155715942382812
densenet121,CNN,CW,0,-0.12621411681175232,0.07879577577114105,23.78879165649414,18.05495834350586,101.23748779296875,0.49838876724243164
densenet121,CNN,CW,1,-0.11350582540035248,1.883702278137207,36.889442443847656,18.93888282775879,107.60202026367188,0.48668479919433594
densenet121,CNN,CW,0,-0.07285194844007492,0.0007123967516236007,28.25093650817871,53.66120147705078,134.51243591308594,0.6116943359375
densenet121,CNN,CW,1,-0.06959950923919678,1.4529967308044434,26.818891525268555,51.72983932495117,119.16126251220703,0.6189837455749512
densenet121,CNN,CW,0,-0.07378827035427094,0.00223166448995471,10.00266170501709,20.113536834716797,76.38093566894531,0.4685816764831543
densenet121,CNN,CW,1,-0.07191077619791031,1.307694911956787,11.929878234863281,18.19864273071289,86.22884368896484,0.45302295684814453
densenet121,CNN,CW,0,-0.11377029120922089,0.6901624202728271,11.673563957214355,24.060714721679688,66.26326751708984,0.45757293701171875
densenet121,CNN,CW,1,-0.10878784209489822,0.6490105390548706,11.08253288269043,23.03598976135254,67.6888656616211,0.4539175033569336
densenet121,CNN,CW,0,-0.034947142004966736,0.20736156404018402,16.697301864624023,35.05656433105469,91.50613403320312,0.5007715225219727
densenet121,CNN,CW,1,-0.03454900532960892,1.2367103099822998,22.14215660095215,36.47769546508789,92.51922607421875,0.48862123489379883
densenet121,CNN,CW,0,-0.1601848006248474,0.0017131638014689088,56.152095794677734,39.71150207519531,97.67715454101562,0.4705929756164551
densenet121,CNN,CW,1,-0.14605098962783813,1.8580408096313477,30.046308517456055,37.165489196777344,97.45182800292969,0.43666696548461914
densenet121,CNN,CW,0,-0.10985218733549118,0.19253472983837128,24.382526397705078,55.921817779541016,108.78977966308594,0.574063777923584
densenet121,CNN,CW,1,-0.1040244773030281,0.9245675206184387,26.87185287475586,55.558048248291016,106.8117446899414,0.554715633392334
densenet121,CNN,CW,0,-0.16237932443618774,0.05654603987932205,31.90387725830078,26.811203002929688,122.05113983154297,0.5742239952087402
densenet121,CNN,CW,1,-0.15575791895389557,1.4447088241577148,31.652713775634766,28.045907974243164,118.7939453125,0.575782299041748
densenet121,CNN,CW,0,-0.06512074172496796,0.3954952657222748,44.32766342163086,72.42140197753906,120.53020477294922,0.5004000663757324
densenet121,CNN,CW,1,-0.061954475939273834,1.678428292274475,31.192626953125,69.50376892089844,119.12808990478516,0.46811532974243164
densenet121,CNN,CW,0,-0.05060704052448273,0.0032463697716593742,32.4769401550293,42.99134826660156,112.64816284179688,0.5323581695556641
densenet121,CNN,CW,1,-0.048975422978401184,1.8014743328094482,36.802310943603516,44.221920013427734,94.28202819824219,0.47441577911376953
densenet121,CNN,CW,0,-0.13057151436805725,0.7777910232543945,24.05738067626953,62.503658294677734,101.13162994384766,0.5269436836242676
densenet121,CNN,CW,1,-0.11639188975095749,0.8163950443267822,23.12557601928711,53.239418029785156,100.43281555175781,0.5277738571166992
densenet121,CNN,CW,0,-0.04253377020359039,1.0275962352752686,16.54528045654297,29.83366584777832,89.51486206054688,0.5062108039855957
densenet121,CNN,CW,1,-0.04188760370016098,1.0544586181640625,16.511323928833008,29.987028121948242,89.69380950927734,0.5035643577575684
densenet121,CNN,CW,0,-0.3769216537475586,0.8952412605285645,20.260107040405273,68.71623992919922,85.99634552001953,0.42052459716796875
densenet121,CNN,CW,1,-0.37575584650039673,0.8733745813369751,20.10247802734375,66.86732482910156,86.26036834716797,0.42013978958129883
densenet121,CNN,CW,0,-0.12265214323997498,0.11726866662502289,17.64080810546875,63.35638427734375,100.98857879638672,0.5014257431030273
densenet121,CNN,CW,1,-0.11964846402406693,1.1429980993270874,16.18440055847168,65.66162872314453,95.98358917236328,0.4853630065917969
densenet121,CNN,CW,0,-0.4086020290851593,1.8831536769866943,17.202726364135742,28.802047729492188,91.77059173583984,0.5315442085266113
densenet121,CNN,CW,1,-0.2556236982345581,1.9636566638946533,21.386350631713867,29.776960372924805,109.1320571899414,0.545222282409668
densenet121,CNN,CW,0,-0.02094520628452301,0.6790238618850708,16.748868942260742,21.84147834777832,81.68446350097656,0.44170093536376953
densenet121,CNN,CW,1,-0.020341746509075165,0.580522894859314,13.920183181762695,23.987459182739258,71.24421691894531,0.44469165802001953
densenet121,CNN,CW,0,-0.3642578125,0.47666019201278687,24.71523094177246,57.010440826416016,105.06360626220703,0.5158953666687012
densenet121,CNN,CW,1,-0.31423649191856384,1.1055134534835815,24.178905487060547,56.35243225097656,105.24071502685547,0.513432502746582
densenet121,CNN,CW,0,-0.10603665560483932,0.8948156833648682,33.98420333862305,48.90476608276367,117.51679992675781,0.5833587646484375
densenet121,CNN,CW,1,-0.101826511323452,0.8299564123153687,34.88251495361328,45.633567810058594,115.5035400390625,0.5842180252075195
densenet121,CNN,CW,0,-0.18340590596199036,0.006455517373979092,17.115158081054688,40.85200500488281,111.66588592529297,0.5436811447143555
densenet121,CNN,CW,1,-0.1794418841600418,1.2921134233474731,17.870569229125977,39.50008773803711,104.11441040039062,0.5361976623535156
densenet121,CNN,CW,0,-0.17415574193000793,0.26555660367012024,17.55423355102539,33.26020431518555,91.64332580566406,0.44320249557495117
densenet121,CNN,CW,1,-0.16598737239837646,1.1301385164260864,22.54932975769043,32.774906158447266,93.9823226928711,0.44706010818481445
densenet121,CNN,CW,0,-0.24630793929100037,0.8259570598602295,27.217042922973633,27.81989288330078,96.70772552490234,0.5786018371582031
densenet121,CNN,CW,1,-0.21491998434066772,0.7602184414863586,27.613401412963867,30.15384292602539,95.73744201660156,0.5618548393249512
densenet121,CNN,CW,0,-0.11796029657125473,0.3229523003101349,16.020179748535156,25.704893112182617,72.01937103271484,0.42444944381713867
densenet121,CNN,CW,1,-0.1065559908747673,0.5653319954872131,16.050996780395508,25.493295669555664,75.32501220703125,0.42699670791625977
densenet121,CNN,CW,0,-0.2553081810474396,0.6706084609031677,21.311338424682617,26.27610206604004,89.09595489501953,0.4440927505493164
densenet121,CNN,CW,1,-0.21911653876304626,1.1860567331314087,24.77862548828125,28.17500877380371,85.6209487915039,0.4354896545410156
densenet121,CNN,CW,0,-0.15490782260894775,0.2826268672943115,26.367107391357422,84.23765563964844,83.50550079345703,0.4900665283203125
densenet121,CNN,CW,1,-0.14875701069831848,1.1885285377502441,22.288793563842773,76.6654052734375,87.29155731201172,0.5037746429443359
densenet121,CNN,CW,0,-0.08042402565479279,0.49650219082832336,13.341405868530273,24.141727447509766,79.63483428955078,0.46587562561035156
densenet121,CNN,CW,1,-0.07872182875871658,0.6025392413139343,14.973522186279297,24.000917434692383,87.27901458740234,0.4813995361328125
densenet121,CNN,CW,0,-0.1821502298116684,0.1468842327594757,28.628341674804688,33.95116424560547,98.68391418457031,0.46642303466796875
densenet121,CNN,CW,1,-0.17495131492614746,1.4053020477294922,24.168170928955078,33.55430221557617,90.87692260742188,0.4411759376525879
densenet121,CNN,CW,0,-0.2294965237379074,0.8613091111183167,25.867841720581055,83.6292495727539,115.41139221191406,0.5489120483398438
densenet121,CNN,CW,1,-0.21557365357875824,0.4249325394630432,25.368616104125977,83.4111557006836,116.36744689941406,0.5517234802246094
densenet121,CNN,CW,0,-0.026506878435611725,1.7449963092803955,22.922569274902344,64.75349426269531,125.08232879638672,0.5844817161560059
densenet121,CNN,CW,1,-0.026219941675662994,1.539065957069397,25.488718032836914,63.83763122558594,110.347900390625,0.5058097839355469
densenet121,CNN,Square,0,-0.18634308874607086,0.8113887310028076,34.04628372192383,22.63553237915039,92.58778381347656,0.4858732223510742
densenet121,CNN,Square,1,-0.14948594570159912,0.897963285446167,40.24132537841797,32.64166259765625,102.70345306396484,0.4715094566345215
densenet121,CNN,Square,0,-0.05652499198913574,0.18513524532318115,25.98588752746582,58.95521926879883,119.52354431152344,0.6828293800354004
densenet121,CNN,Square,1,-0.053376369178295135,0.9339141845703125,39.64828109741211,59.926273345947266,90.09191131591797,0.5397849082946777
densenet121,CNN,Square,0,-0.08881460875272751,0.17166668176651,25.807668685913086,66.40815734863281,93.4860610961914,0.42563438415527344
densenet121,CNN,Square,1,-0.08388363569974899,0.7519234418869019,27.732961654663086,65.64450073242188,95.02992248535156,0.4221639633178711
densenet121,CNN,Square,0,-0.1392623484134674,0.4757896959781647,19.420087814331055,61.06050109863281,100.41816711425781,0.49310874938964844
densenet121,CNN,Square,1,-0.13014867901802063,0.9080803394317627,22.565242767333984,72.55765533447266,99.5041732788086,0.4783620834350586
densenet121,CNN,Square,0,-0.07002758234739304,0.8733448386192322,24.41121482849121,63.867462158203125,105.7373275756836,0.5293912887573242
densenet121,CNN,Square,1,-0.06946423649787903,0.5229911804199219,24.41016960144043,72.5550308227539,102.15767669677734,0.5469565391540527
densenet121,CNN,Square,0,-0.2843690812587738,0.7510745525360107,35.698856353759766,36.80599594116211,100.12351989746094,0.4615907669067383
densenet121,CNN,Square,1,-0.23197025060653687,0.7682658433914185,33.99068069458008,34.215843200683594,90.04705047607422,0.4323582649230957
densenet121,CNN,Square,0,-0.059741877019405365,1.0045894384384155,41.92133712768555,52.05864334106445,98.9970474243164,0.4971885681152344
densenet121,CNN,Square,1,-0.05567699670791626,0.970343828201294,32.36260986328125,50.43070602416992,93.12079620361328,0.4644932746887207
densenet121,CNN,Square,0,-0.12694206833839417,1.4157438278198242,37.58799362182617,40.74462127685547,132.45848083496094,0.5785536766052246
densenet121,CNN,Square,1,-0.11742447316646576,0.769823431968689,37.80513000488281,54.081565856933594,125.05413055419922,0.5591673851013184
densenet121,CNN,Square,0,-0.07894747704267502,0.01469380035996437,27.08297348022461,44.211265563964844,93.48551940917969,0.49163246154785156
densenet121,CNN,Square,1,-0.07480338215827942,0.9687602519989014,26.02954864501953,46.079219818115234,97.88728332519531,0.4958615303039551
densenet121,CNN,Square,0,-0.029294021427631378,1.9423588514328003,36.79465866088867,49.728309631347656,124.429931640625,0.5625433921813965
densenet121,CNN,Square,1,-0.02968379110097885,1.3341240882873535,40.686988830566406,66.58040618896484,111.3239974975586,0.5500307083129883
densenet121,CNN,Square,0,-0.18548144400119781,0.14716172218322754,18.203895568847656,13.826743125915527,112.25363159179688,0.5200958251953125
densenet121,CNN,Square,1,-0.16402564942836761,0.4623728096485138,18.887571334838867,13.754194259643555,98.03683471679688,0.45729732513427734
densenet121,CNN,Square,0,-0.027329087257385254,0.5763668417930603,40.4473876953125,80.74886322021484,119.2390365600586,0.5590081214904785
densenet121,CNN,Square,1,-0.027138546109199524,0.8772933483123779,42.371517181396484,71.4906234741211,116.96814727783203,0.5617208480834961
densenet121,CNN,Square,0,-0.11477553099393845,0.6498687267303467,22.52598762512207,27.997854232788086,91.5510482788086,0.5022134780883789
densenet121,CNN,Square,1,-0.10404561460018158,0.760926365852356,21.694852828979492,31.72227668762207,92.58356475830078,0.5104575157165527
densenet121,CNN,Square,0,-0.21392768621444702,0.4323795437812805,28.58936882019043,49.214202880859375,118.44966888427734,0.5457839965820312
densenet121,CNN,Square,1,-0.16236326098442078,1.3813457489013672,39.438453674316406,65.68035125732422,115.1390151977539,0.5672821998596191
densenet121,CNN,Square,0,-0.05228870362043381,1.490486741065979,21.86121940612793,38.65037536621094,118.98544311523438,0.6217694282531738
densenet121,CNN,Square,1,-0.05025392025709152,1.0166914463043213,19.590648651123047,41.123287200927734,120.41079711914062,0.6420583724975586
densenet121,CNN,Square,0,-0.15943481028079987,1.2390013933181763,28.118505477905273,43.61750030517578,111.18472290039062,0.518247127532959
densenet121,CNN,Square,1,-0.13920141756534576,1.2066377401351929,29.90070152282715,45.9246940612793,106.82837677001953,0.49267053604125977
densenet121,CNN,Square,0,-0.03363963961601257,0.0341341607272625,15.797643661499023,19.252662658691406,100.6365966796875,0.554624080657959
densenet121,CNN,Square,1,-0.03111017495393753,0.7076345086097717,16.020166397094727,20.131444931030273,86.64649200439453,0.5114274024963379
densenet121,CNN,Square,0,-0.04323534667491913,0.5631000995635986,26.868288040161133,40.52809524536133,80.35735321044922,0.3990607261657715
densenet121,CNN,Square,1,-0.04211050271987915,0.4830095171928406,22.30322265625,37.91307830810547,81.49723052978516,0.40467309951782227
densenet121,CNN,Square,0,-0.07698749005794525,0.4943966865539551,22.016170501708984,39.42144012451172,106.4761734008789,0.4891824722290039
densenet121,CNN,Square,1,-0.07125800848007202,0.42426493763923645,22.108497619628906,40.603736877441406,101.18403625488281,0.47815465927124023
densenet121,CNN,Square,0,-0.13379566371440887,1.3022605180740356,29.767396926879883,43.82257843017578,108.94630432128906,0.47362613677978516
densenet121,CNN,Square,1,-0.11300751566886902,0.8200597763061523,27.77594566345215,30.993797302246094,105.0324935913086,0.48327064514160156
densenet121,CNN,Square,0,-0.1617320030927658,0.8137141466140747,18.672000885009766,91.87540435791016,94.88946533203125,0.47858715057373047
densenet121,CNN,Square,1,-0.13425907492637634,0.9037570953369141,24.63878631591797,102.03642272949219,95.9132080078125,0.5008916854858398
densenet121,CNN,Square,0,-0.21933914721012115,0.4032621383666992,36.57830810546875,39.02561569213867,109.60794067382812,0.49697065353393555
densenet121,CNN,Square,1,-0.17661266028881073,0.8505008220672607,49.58323669433594,47.17023468017578,113.44406127929688,0.485262393951416
densenet121,CNN,Square,0,-0.650883138179779,0.7034567594528198,36.17225646972656,62.801570892333984,103.75605010986328,0.518641471862793
densenet121,CNN,Square,1,-0.4445839524269104,1.1558650732040405,37.020301818847656,78.2380142211914,94.83147430419922,0.48720264434814453
densenet121,CNN,Square,0,-0.2926493287086487,0.036996662616729736,15.329697608947754,15.961320877075195,83.89130401611328,0.4873371124267578
densenet121,CNN,Square,1,-0.20863431692123413,0.856048047542572,15.062520980834961,17.098604202270508,87.72354125976562,0.5221366882324219
densenet121,CNN,Square,0,-0.10708736628293991,1.3905894756317139,32.27024841308594,24.85005760192871,96.0839614868164,0.4570603370666504
densenet121,CNN,Square,1,-0.1025683656334877,1.010523796081543,30.252073287963867,30.991783142089844,99.37213897705078,0.45009899139404297
densenet121,CNN,Square,0,-0.31836917996406555,1.0384950637817383,27.598644256591797,78.43916320800781,108.7544174194336,0.49608898162841797
densenet121,CNN,Square,1,-0.24159757792949677,0.9310160875320435,25.94615936279297,65.35933685302734,120.98958587646484,0.5402231216430664
densenet121,CNN,Square,0,-0.14959028363227844,0.9209740161895752,20.968507766723633,52.04574203491211,117.55363464355469,0.5850687026977539
densenet121,CNN,Square,1,-0.12647640705108643,0.6344078779220581,20.949344635009766,54.41920852661133,124.86825561523438,0.6047630310058594
densenet121,CNN,Square,0,-0.1890023648738861,0.08401289582252502,22.624752044677734,51.3159294128418,106.33277130126953,0.5005488395690918
densenet121,CNN,Square,1,-0.15351860225200653,0.4418209195137024,24.043882369995117,55.66154479980469,106.79568481445312,0.5134954452514648
densenet121,CNN,Square,0,-0.15431968867778778,1.7863637208938599,38.025997161865234,101.07939147949219,107.65032196044922,0.46502685546875
densenet121,CNN,Square,1,-0.138039693236351,0.9841353297233582,39.1610107421875,127.53594207763672,109.05555725097656,0.4767799377441406
densenet121,CNN,Square,0,-0.0807156041264534,0.22288088500499725,21.58822250366211,65.38722229003906,119.67124938964844,0.6183919906616211
densenet121,CNN,Square,1,-0.07524102926254272,0.4758608043193817,20.86641502380371,66.8194580078125,115.62291717529297,0.6104683876037598
densenet121,CNN,Square,0,-0.08074068278074265,0.5299461483955383,22.375381469726562,61.59274673461914,103.2742919921875,0.4990200996398926
densenet121,CNN,Square,1,-0.07007025182247162,0.9924816489219666,21.47344398498535,55.30122375488281,98.2137222290039,0.49466896057128906
densenet121,CNN,Square,0,-0.08477455377578735,1.6736507415771484,26.16912269592285,45.776180267333984,126.51214599609375,0.5253047943115234
densenet121,CNN,Square,1,-0.0805576965212822,1.0307856798171997,22.454118728637695,41.892581939697266,126.86294555664062,0.5397047996520996
densenet121,CNN,Square,0,-0.10304070264101028,0.8829590678215027,21.80491828918457,43.85817337036133,85.70337677001953,0.43019771575927734
densenet121,CNN,Square,1,-0.09159549325704575,0.8950046300888062,23.467838287353516,47.230377197265625,96.08387756347656,0.4450569152832031
densenet121,CNN,Square,0,-0.19487690925598145,0.9192516207695007,20.5436954498291,30.6649112701416,95.69329833984375,0.47692108154296875
densenet121,CNN,Square,1,-0.1603453904390335,0.784328043460846,21.638607025146484,48.34619140625,98.20893859863281,0.47434568405151367
densenet121,CNN,Square,0,-0.08054012805223465,0.8382546305656433,40.69587326049805,58.54865646362305,104.59481811523438,0.4654998779296875
densenet121,CNN,Square,1,-0.07843015342950821,0.8490175008773804,39.69099044799805,58.974212646484375,104.47225189208984,0.46795129776000977
densenet121,CNN,Square,0,-0.16320770978927612,0.4323139786720276,34.3267707824707,45.92469787597656,111.21410369873047,0.5161466598510742
densenet121,CNN,Square,1,-0.1514969766139984,0.5692442655563354,31.791645050048828,47.657649993896484,101.52216339111328,0.5054655075073242
densenet121,CNN,Square,0,-0.13920477032661438,0.004582787863910198,38.189247131347656,71.17454528808594,148.7827606201172,0.5772676467895508
densenet121,CNN,Square,1,-0.1167241707444191,1.2185651063919067,31.005435943603516,73.02704620361328,124.36614227294922,0.520937442779541
densenet121,CNN,Square,0,-0.12790170311927795,0.11540772020816803,30.729141235351562,31.23318099975586,95.11329650878906,0.5053563117980957
densenet121,CNN,Square,1,-0.1154910996556282,0.8567606210708618,27.60585594177246,39.529972076416016,97.25285339355469,0.48081207275390625
densenet121,CNN,Square,0,-0.25892728567123413,1.9318881034851074,24.820140838623047,64.80297088623047,131.36123657226562,0.6548929214477539
densenet121,CNN,Square,1,-0.1602751910686493,1.0645041465759277,25.323566436767578,64.73448181152344,130.52725219726562,0.6583251953125
densenet121,CNN,Square,0,-0.11001764237880707,0.3453914523124695,14.363444328308105,31.976633071899414,93.3218994140625,0.4370584487915039
densenet121,CNN,Square,1,-0.0996246412396431,0.9214552640914917,14.742119789123535,33.76524353027344,96.14029693603516,0.4414176940917969
densenet121,CNN,Square,0,-0.21007084846496582,0.6303252577781677,25.049177169799805,69.60592651367188,100.18325805664062,0.5014052391052246
densenet121,CNN,Square,1,-0.17386123538017273,0.7157593965530396,29.804357528686523,62.6050910949707,109.06654357910156,0.5355653762817383
