classifier,metric,label,score
resnet50,raw_var,0,986182592.0
resnet50,raw_var,1,416870848.0
resnet50,score_norm,0,217.5089874267578
resnet50,score_norm,1,301.03289794921875
resnet50,cpop,0,0.1745811402797699
resnet50,cpop,1,0.04379463940858841
resnet50,raw_var,0,830804032.0
resnet50,raw_var,1,316411904.0
resnet50,score_norm,0,225.6678009033203
resnet50,score_norm,1,299.49847412109375
resnet50,cpop,0,0.22203674912452698
resnet50,cpop,1,0.044531308114528656
resnet50,raw_var,0,1102790144.0
resnet50,raw_var,1,359257280.0
resnet50,score_norm,0,219.6219482421875
resnet50,score_norm,1,316.13531494140625
resnet50,cpop,0,0.1725131720304489
resnet50,cpop,1,0.042857810854911804
resnet50,raw_var,0,771278976.0
resnet50,raw_var,1,294858688.0
resnet50,score_norm,0,218.1125030517578
resnet50,score_norm,1,292.1099853515625
resnet50,cpop,0,0.09148427844047546
resnet50,cpop,1,0.03681940585374832
resnet50,raw_var,0,515713600.0
resnet50,raw_var,1,236764752.0
resnet50,score_norm,0,258.2749328613281
resnet50,score_norm,1,283.2861022949219
resnet50,cpop,0,0.5484838485717773
resnet50,cpop,1,0.05149473994970322
resnet50,raw_var,0,2525301760.0
resnet50,raw_var,1,515595808.0
resnet50,score_norm,0,141.9066925048828
resnet50,score_norm,1,352.60687255859375
resnet50,cpop,0,0.043216392397880554
resnet50,cpop,1,0.025850601494312286
resnet50,raw_var,0,119836032.0
resnet50,raw_var,1,70283728.0
resnet50,score_norm,0,185.2602081298828
resnet50,score_norm,1,184.8221435546875
resnet50,cpop,0,0.29599547386169434
resnet50,cpop,1,0.049935825169086456
resnet50,raw_var,0,1523910528.0
resnet50,raw_var,1,423861536.0
resnet50,score_norm,0,213.3182373046875
resnet50,score_norm,1,324.7687683105469
resnet50,cpop,0,0.07367543131113052
resnet50,cpop,1,0.03491839021444321
resnet50,raw_var,0,363144096.0
resnet50,raw_var,1,192982576.0
resnet50,score_norm,0,243.11318969726562
resnet50,score_norm,1,262.3760681152344
resnet50,cpop,0,0.2889883816242218
resnet50,cpop,1,0.04689454287290573
resnet50,raw_var,0,1354433152.0
resnet50,raw_var,1,387239872.0
resnet50,score_norm,0,204.26080322265625
resnet50,score_norm,1,320.27655029296875
resnet50,cpop,0,0.07320431619882584
resnet50,cpop,1,0.03228367120027542
resnet50,raw_var,0,262724704.0
resnet50,raw_var,1,137672048.0
resnet50,score_norm,0,207.01385498046875
resnet50,score_norm,1,230.62864685058594
resnet50,cpop,0,0.08064363151788712
resnet50,cpop,1,0.03663700819015503
resnet50,raw_var,0,596467776.0
resnet50,raw_var,1,262203248.0
resnet50,score_norm,0,299.2224426269531
resnet50,score_norm,1,299.3185119628906
resnet50,cpop,0,0.20116011798381805
resnet50,cpop,1,0.04614816606044769
resnet50,raw_var,0,711713536.0
resnet50,raw_var,1,286801504.0
resnet50,score_norm,0,189.72193908691406
resnet50,score_norm,1,277.8512878417969
resnet50,cpop,0,0.13107828795909882
resnet50,cpop,1,0.043846406042575836
resnet50,raw_var,0,453542368.0
resnet50,raw_var,1,212608736.0
resnet50,score_norm,0,197.02639770507812
resnet50,score_norm,1,245.41973876953125
resnet50,cpop,0,0.0557020902633667
resnet50,cpop,1,0.028812527656555176
resnet50,raw_var,0,418651296.0
resnet50,raw_var,1,178221648.0
resnet50,score_norm,0,305.4454345703125
resnet50,score_norm,1,279.3255920410156
resnet50,cpop,0,0.08585947751998901
resnet50,cpop,1,0.03661857545375824
resnet50,raw_var,0,495614912.0
resnet50,raw_var,1,224963424.0
resnet50,score_norm,0,263.7523193359375
resnet50,score_norm,1,277.778076171875
resnet50,cpop,0,0.16543221473693848
resnet50,cpop,1,0.04268139600753784
resnet50,raw_var,0,764080064.0
resnet50,raw_var,1,300983040.0
resnet50,score_norm,0,222.048095703125
resnet50,score_norm,1,295.77581787109375
resnet50,cpop,0,0.08284717053174973
resnet50,cpop,1,0.03494282066822052
resnet50,raw_var,0,406222528.0
resnet50,raw_var,1,202073840.0
resnet50,score_norm,0,241.33668518066406
resnet50,score_norm,1,268.5904846191406
resnet50,cpop,0,0.17977574467658997
resnet50,cpop,1,0.056631557643413544
resnet50,raw_var,0,961526336.0
resnet50,raw_var,1,419230112.0
resnet50,score_norm,0,237.5134735107422
resnet50,score_norm,1,301.3519287109375
resnet50,cpop,0,0.04241182655096054
resnet50,cpop,1,0.02535559982061386
resnet50,raw_var,0,222409136.0
resnet50,raw_var,1,120833056.0
resnet50,score_norm,0,255.5904541015625
resnet50,score_norm,1,244.69354248046875
resnet50,cpop,0,0.5773239135742188
resnet50,cpop,1,0.04746165871620178
resnet50,raw_var,0,2122049792.0
resnet50,raw_var,1,407096000.0
resnet50,score_norm,0,115.10271453857422
resnet50,score_norm,1,326.5007629394531
resnet50,cpop,0,0.13058462738990784
resnet50,cpop,1,0.04135224223136902
resnet50,raw_var,0,337744576.0
resnet50,raw_var,1,184972192.0
resnet50,score_norm,0,167.61781311035156
resnet50,score_norm,1,234.978271484375
resnet50,cpop,0,0.31013116240501404
resnet50,cpop,1,0.046648092567920685
resnet50,raw_var,0,1729511168.0
resnet50,raw_var,1,423538080.0
resnet50,score_norm,0,221.58531188964844
resnet50,score_norm,1,335.83392333984375
resnet50,cpop,0,0.23012155294418335
resnet50,cpop,1,0.04567372798919678
resnet50,raw_var,0,974305664.0
resnet50,raw_var,1,331476768.0
resnet50,score_norm,0,202.51429748535156
resnet50,score_norm,1,300.214599609375
resnet50,cpop,0,0.2250058501958847
resnet50,cpop,1,0.04616429656744003
resnet50,raw_var,0,1066584064.0
resnet50,raw_var,1,344459168.0
resnet50,score_norm,0,217.12826538085938
resnet50,score_norm,1,304.3908996582031
resnet50,cpop,0,0.12531903386116028
resnet50,cpop,1,0.04151494801044464
resnet50,raw_var,0,823232704.0
resnet50,raw_var,1,316418368.0
resnet50,score_norm,0,274.60504150390625
resnet50,score_norm,1,308.0934753417969
resnet50,cpop,0,0.10875549167394638
resnet50,cpop,1,0.039515309035778046
resnet50,raw_var,0,620030144.0
resnet50,raw_var,1,268487744.0
resnet50,score_norm,0,258.75250244140625
resnet50,score_norm,1,291.2105407714844
resnet50,cpop,0,0.15195390582084656
resnet50,cpop,1,0.04221472889184952
resnet50,raw_var,0,706337344.0
resnet50,raw_var,1,287061312.0
resnet50,score_norm,0,225.25709533691406
resnet50,score_norm,1,290.5208435058594
resnet50,cpop,0,0.2634844481945038
resnet50,cpop,1,0.04785788804292679
resnet50,raw_var,0,1486613632.0
resnet50,raw_var,1,411948896.0
resnet50,score_norm,0,230.1160125732422
resnet50,score_norm,1,327.1235046386719
resnet50,cpop,0,0.10197272896766663
resnet50,cpop,1,0.03803052753210068
resnet50,raw_var,0,610724160.0
resnet50,raw_var,1,255317184.0
resnet50,score_norm,0,265.7326354980469
resnet50,score_norm,1,289.93328857421875
densenet121,cpop,0,0.18640847504138947
densenet121,cpop,1,0.048811450600624084
densenet121,raw_var,0,988236992.0
densenet121,raw_var,1,373229056.0
densenet121,score_norm,0,238.8675079345703
densenet121,score_norm,1,307.9634094238281
densenet121,cpop,0,0.056486234068870544
densenet121,cpop,1,0.03129924088716507
densenet121,raw_var,0,394886656.0
densenet121,raw_var,1,199876560.0
densenet121,score_norm,0,294.11871337890625
densenet121,score_norm,1,283.4544677734375
densenet121,cpop,0,0.08879417926073074
densenet121,cpop,1,0.03909793496131897
densenet121,raw_var,0,433163488.0
densenet121,raw_var,1,233019136.0
densenet121,score_norm,0,240.0533447265625
densenet121,score_norm,1,272.3560791015625
densenet121,cpop,0,0.1393212080001831
densenet121,cpop,1,0.04452410340309143
densenet121,raw_var,0,832166528.0
densenet121,raw_var,1,352104704.0
densenet121,score_norm,0,259.5388488769531
densenet121,score_norm,1,313.2386169433594
densenet121,cpop,0,0.06987358629703522
densenet121,cpop,1,0.034758903086185455
densenet121,raw_var,0,230542400.0
densenet121,raw_var,1,140363728.0
densenet121,score_norm,0,198.18673706054688
densenet121,score_norm,1,223.6456756591797
densenet121,cpop,0,0.28395652770996094
densenet121,cpop,1,0.05360078811645508
densenet121,raw_var,0,1000605504.0
densenet121,raw_var,1,351981216.0
densenet121,score_norm,0,177.36558532714844
densenet121,score_norm,1,284.8277282714844
densenet121,cpop,0,0.059700727462768555
densenet121,cpop,1,0.03130258619785309
densenet121,raw_var,0,202538928.0
densenet121,raw_var,1,122269056.0
densenet121,score_norm,0,202.30206298828125
densenet121,score_norm,1,220.65589904785156
densenet121,cpop,0,0.1271982192993164
densenet121,cpop,1,0.042729198932647705
densenet121,raw_var,0,632848704.0
densenet121,raw_var,1,288315104.0
densenet121,score_norm,0,236.8290557861328
densenet121,score_norm,1,289.4227294921875
densenet121,cpop,0,0.07891954481601715
densenet121,cpop,1,0.03864027559757233
densenet121,raw_var,0,415223104.0
densenet121,raw_var,1,227208864.0
densenet121,score_norm,0,250.89097595214844
densenet121,score_norm,1,270.58355712890625
densenet121,cpop,0,0.029335111379623413
densenet121,cpop,1,0.018534228205680847
densenet121,raw_var,0,146986208.0
densenet121,raw_var,1,78244496.0
densenet121,score_norm,0,250.6161651611328
densenet121,score_norm,1,230.34889221191406
densenet121,cpop,0,0.011674225330352783
densenet121,cpop,1,0.010381653904914856
densenet121,raw_var,0,19802234.0
densenet121,raw_var,1,17156454.0
densenet121,score_norm,0,145.6177520751953
densenet121,score_norm,1,143.72438049316406
densenet121,cpop,0,0.12398069351911545
densenet121,cpop,1,0.04680671542882919
densenet121,raw_var,0,552239232.0
densenet121,raw_var,1,277121408.0
densenet121,score_norm,0,225.41966247558594
densenet121,score_norm,1,270.6600036621094
densenet121,cpop,0,0.18530288338661194
densenet121,cpop,1,0.04809899628162384
densenet121,raw_var,0,782139136.0
densenet121,raw_var,1,326219328.0
densenet121,score_norm,0,210.06202697753906
densenet121,score_norm,1,289.5646057128906
densenet121,cpop,0,0.1540135145187378
densenet121,cpop,1,0.0509810671210289
densenet121,raw_var,0,875874688.0
densenet121,raw_var,1,378679232.0
densenet121,score_norm,0,250.30029296875
densenet121,score_norm,1,302.587158203125
densenet121,cpop,0,0.24631497263908386
densenet121,cpop,1,0.04966314882040024
densenet121,raw_var,0,1163712256.0
densenet121,raw_var,1,391173792.0
densenet121,score_norm,0,213.7162322998047
densenet121,score_norm,1,312.236083984375
densenet121,cpop,0,0.08467555791139603
densenet121,cpop,1,0.03940455615520477
densenet121,raw_var,0,380244384.0
densenet121,raw_var,1,201381040.0
densenet121,score_norm,0,231.41879272460938
densenet121,score_norm,1,252.51760864257812
densenet121,cpop,0,0.027387291193008423
densenet121,cpop,1,0.02053987979888916
densenet121,raw_var,0,101972728.0
densenet121,raw_var,1,69996216.0
densenet121,score_norm,0,215.65174865722656
densenet121,score_norm,1,206.54319763183594
densenet121,cpop,0,0.11488980054855347
densenet121,cpop,1,0.043065935373306274
densenet121,raw_var,0,722446528.0
densenet121,raw_var,1,333539904.0
densenet121,score_norm,0,271.092041015625
densenet121,score_norm,1,310.21282958984375
densenet121,cpop,0,0.2135775089263916
densenet121,cpop,1,0.049193717539310455
densenet121,raw_var,0,1202212608.0
densenet121,raw_var,1,434418848.0
densenet121,score_norm,0,237.70668029785156
densenet121,score_norm,1,330.4897155761719
densenet121,cpop,0,0.1263613998889923
densenet121,cpop,1,0.04355238378047943
densenet121,raw_var,0,674318912.0
densenet121,raw_var,1,288263680.0
densenet121,score_norm,0,247.01858520507812
densenet121,score_norm,1,286.91546630859375
densenet121,cpop,0,0.05229388177394867
densenet121,cpop,1,0.02977195382118225
densenet121,raw_var,0,132584976.0
densenet121,raw_var,1,79637088.0
densenet121,score_norm,0,176.1708221435547
densenet121,score_norm,1,183.0735321044922
densenet121,cpop,0,0.15952259302139282
densenet121,cpop,1,0.054890282452106476
densenet121,raw_var,0,681882752.0
densenet121,raw_var,1,342720832.0
densenet121,score_norm,0,214.5629119873047
densenet121,score_norm,1,276.7012939453125
densenet121,cpop,0,0.24630559980869293
densenet121,cpop,1,0.04861028492450714
densenet121,raw_var,0,1322717824.0
densenet121,raw_var,1,419131712.0
densenet121,score_norm,0,227.1305389404297
densenet121,score_norm,1,326.6601867675781
densenet121,cpop,0,0.05453251302242279
densenet121,cpop,1,0.03003322333097458
densenet121,raw_var,0,273129472.0
densenet121,raw_var,1,146883792.0
densenet121,score_norm,0,247.69970703125
densenet121,score_norm,1,247.44845581054688
densenet121,cpop,0,0.033587947487831116
densenet121,cpop,1,0.02231590449810028
densenet121,raw_var,0,96529712.0
densenet121,raw_var,1,60118792.0
densenet121,score_norm,0,189.45835876464844
densenet121,score_norm,1,184.0370635986328
densenet121,cpop,0,0.09849466383457184
densenet121,cpop,1,0.040385015308856964
densenet121,raw_var,0,594469888.0
densenet121,raw_var,1,277731904.0
densenet121,score_norm,0,266.07183837890625
densenet121,score_norm,1,292.33221435546875
densenet121,cpop,0,0.09914702922105789
densenet121,cpop,1,0.04179173707962036
densenet121,raw_var,0,440773760.0
densenet121,raw_var,1,232022224.0
densenet121,score_norm,0,228.3451385498047
densenet121,score_norm,1,262.7979431152344
densenet121,cpop,0,0.043264441192150116
densenet121,cpop,1,0.02586444467306137
densenet121,raw_var,0,183004048.0
densenet121,raw_var,1,106765488.0
densenet121,score_norm,0,228.37203979492188
densenet121,score_norm,1,227.35260009765625
densenet121,cpop,0,0.07696598023176193
densenet121,cpop,1,0.035528428852558136
densenet121,raw_var,0,195442048.0
densenet121,raw_var,1,122759096.0
densenet121,score_norm,0,171.59884643554688
densenet121,score_norm,1,206.1861572265625
densenet121,cpop,0,0.13379383087158203
densenet121,cpop,1,0.043918460607528687
densenet121,raw_var,0,697737728.0
densenet121,raw_var,1,304141568.0
densenet121,score_norm,0,241.97837829589844
densenet121,score_norm,1,292.98248291015625
densenet121,cpop,0,0.09265263378620148
densenet121,cpop,1,0.04339555650949478
densenet121,raw_var,0,453679328.0
densenet121,raw_var,1,252571360.0
densenet121,score_norm,0,239.45616149902344
densenet121,score_norm,1,268.0919189453125
densenet121,cpop,0,0.16151943802833557
densenet121,cpop,1,0.05789114534854889
densenet121,raw_var,0,818431040.0
densenet121,raw_var,1,401593600.0
densenet121,score_norm,0,233.48741149902344
densenet121,score_norm,1,291.3772888183594
densenet121,cpop,0,0.21987491846084595
densenet121,cpop,1,0.04902977496385574
densenet121,raw_var,0,771976064.0
densenet121,raw_var,1,320889760.0
densenet121,score_norm,0,185.41275024414062
densenet121,score_norm,1,284.5086975097656
densenet121,cpop,0,0.6508093476295471
densenet121,cpop,1,0.05447470396757126
densenet121,raw_var,0,2166039296.0
densenet121,raw_var,1,454553248.0
densenet121,score_norm,0,96.87570190429688
densenet121,score_norm,1,321.1089782714844
densenet121,cpop,0,0.2918553948402405
densenet121,cpop,1,0.06366748362779617
densenet121,raw_var,0,1129305472.0
densenet121,raw_var,1,450929344.0
densenet121,score_norm,0,183.3931121826172
densenet121,score_norm,1,294.258056640625
densenet121,cpop,0,0.04620426893234253
densenet121,cpop,1,0.027970753610134125
densenet121,raw_var,0,132244168.0
densenet121,raw_var,1,86479944.0
densenet121,score_norm,0,187.12025451660156
densenet121,score_norm,1,196.4520263671875
densenet121,cpop,0,0.10678619891405106
densenet121,cpop,1,0.04167387634515762
densenet121,raw_var,0,720011136.0
densenet121,raw_var,1,328737824.0
densenet121,score_norm,0,281.5655822753906
densenet121,score_norm,1,313.3802185058594
densenet121,cpop,0,0.0925673395395279
densenet121,cpop,1,0.03938698768615723
densenet121,raw_var,0,385759712.0
densenet121,raw_var,1,207882176.0
densenet121,score_norm,0,220.47911071777344
densenet121,score_norm,1,255.74591064453125
densenet121,cpop,0,0.3184797763824463
densenet121,cpop,1,0.0496940091252327
densenet121,raw_var,0,1430369280.0
densenet121,raw_var,1,403695616.0
densenet121,score_norm,0,192.58311462402344
densenet121,score_norm,1,317.3695373535156
densenet121,cpop,0,0.14967921376228333
densenet121,cpop,1,0.04751933366060257
densenet121,raw_var,0,686172352.0
densenet121,raw_var,1,311933696.0
densenet121,score_norm,0,223.5569305419922
densenet121,score_norm,1,284.36773681640625
densenet121,cpop,0,0.1889476329088211
densenet121,cpop,1,0.04779183119535446
densenet121,raw_var,0,751397376.0
densenet121,raw_var,1,326196832.0
densenet121,score_norm,0,201.67779541015625
densenet121,score_norm,1,290.17578125
densenet121,cpop,0,0.154361754655838
densenet121,cpop,1,0.04486589878797531
densenet121,raw_var,0,1029035392.0
densenet121,raw_var,1,368624736.0
densenet121,score_norm,0,273.2149963378906
densenet121,score_norm,1,319.704833984375
densenet121,cpop,0,0.07301604747772217
densenet121,cpop,1,0.035988256335258484
densenet121,raw_var,0,231445488.0
densenet121,raw_var,1,141948992.0
densenet121,score_norm,0,193.96177673339844
densenet121,score_norm,1,221.1976776123047
densenet121,cpop,0,0.08068911731243134
densenet121,cpop,1,0.038255296647548676
densenet121,raw_var,0,479673728.0
densenet121,raw_var,1,239068128.0
densenet121,score_norm,0,268.0269775390625
densenet121,score_norm,1,279.7602233886719
densenet121,cpop,0,0.08079320937395096
densenet121,cpop,1,0.04926987737417221
densenet121,raw_var,0,320976640.0
densenet121,raw_var,1,217900048.0
densenet121,score_norm,0,216.0336456298828
densenet121,score_norm,1,231.9248504638672
densenet121,cpop,0,0.08479373157024384
densenet121,cpop,1,0.04077449440956116
densenet121,raw_var,0,473525696.0
densenet121,raw_var,1,261259328.0
densenet121,score_norm,0,257.72381591796875
densenet121,score_norm,1,282.1634521484375
densenet121,cpop,0,0.03578542172908783
densenet121,cpop,1,0.023469947278499603
densenet121,raw_var,0,231607216.0
densenet121,raw_var,1,124981440.0
densenet121,score_norm,0,284.787353515625
densenet121,score_norm,1,258.9420471191406
densenet121,cpop,0,0.10297183692455292
densenet121,cpop,1,0.03953929245471954
densenet121,raw_var,0,520311296.0
densenet121,raw_var,1,243948016.0
densenet121,score_norm,0,243.52215576171875
densenet121,score_norm,1,277.4252014160156
densenet121,cpop,0,0.19540587067604065
densenet121,cpop,1,0.04684579372406006
densenet121,raw_var,0,957232000.0
densenet121,raw_var,1,348702368.0
densenet121,score_norm,0,223.3948974609375
densenet121,score_norm,1,303.3439025878906
densenet121,cpop,0,0.08061680942773819
densenet121,cpop,1,0.03755170851945877
densenet121,raw_var,0,329019552.0
densenet121,raw_var,1,185561200.0
densenet121,score_norm,0,219.84353637695312
densenet121,score_norm,1,247.83250427246094
densenet121,cpop,0,0.1632026731967926
densenet121,cpop,1,0.04538331180810928
densenet121,raw_var,0,737132480.0
densenet121,raw_var,1,309281920.0
densenet121,score_norm,0,219.06195068359375
densenet121,score_norm,1,290.1781311035156
densenet121,cpop,0,0.22079050540924072
densenet121,cpop,1,0.049977004528045654
densenet121,raw_var,0,1203713920.0
densenet121,raw_var,1,419204608.0
densenet121,score_norm,0,234.30233764648438
densenet121,score_norm,1,322.3651123046875
densenet121,cpop,0,0.13922947645187378
densenet121,cpop,1,0.04611273109912872
densenet121,raw_var,0,891839808.0
densenet121,raw_var,1,376564864.0
densenet121,score_norm,0,270.0478515625
densenet121,score_norm,1,318.65423583984375
densenet121,cpop,0,0.12800255417823792
densenet121,cpop,1,0.04483070969581604
densenet121,raw_var,0,554480704.0
densenet121,raw_var,1,274048512.0
densenet121,score_norm,0,220.15127563476562
densenet121,score_norm,1,274.6903991699219
densenet121,cpop,0,0.258627712726593
densenet121,cpop,1,0.048273421823978424
densenet121,raw_var,0,1274641280.0
densenet121,raw_var,1,408626336.0
densenet121,score_norm,0,214.72547912597656
densenet121,score_norm,1,324.0526123046875
densenet121,cpop,0,0.11000574380159378
densenet121,cpop,1,0.047613903880119324
densenet121,raw_var,0,457372448.0
densenet121,raw_var,1,266063120.0
densenet121,score_norm,0,216.368896484375
densenet121,score_norm,1,261.3891906738281
densenet121,cpop,0,0.17754137516021729
densenet121,cpop,1,0.050250448286533356
densenet121,raw_var,0,847799360.0
densenet121,raw_var,1,362268288.0
densenet121,score_norm,0,225.41050720214844
densenet121,score_norm,1,298.40374755859375
densenet121,cpop,0,0.08574719727039337
densenet121,cpop,1,0.039659276604652405
densenet121,raw_var,0,290814752.0
densenet121,raw_var,1,170852560.0
densenet121,score_norm,0,199.7872772216797
densenet121,score_norm,1,231.248291015625
densenet121,cpop,0,0.02917233109474182
densenet121,cpop,1,0.020698510110378265
densenet121,raw_var,0,105444280.0
densenet121,raw_var,1,68453136.0
densenet121,score_norm,0,212.57330322265625
densenet121,score_norm,1,203.86026000976562
densenet121,cpop,0,0.20997266471385956
densenet121,cpop,1,0.06271592527627945
densenet121,raw_var,0,1025714176.0
densenet121,raw_var,1,470964672.0
densenet121,score_norm,0,221.00241088867188
densenet121,score_norm,1,302.2216491699219
densenet121,cpop,0,0.27645647525787354
densenet121,cpop,1,0.05614336580038071
densenet121,raw_var,0,1105636224.0
densenet121,raw_var,1,411140000.0
densenet121,score_norm,0,190.1761932373047
densenet121,score_norm,1,300.3783264160156
densenet121,cpop,0,0.17742550373077393
densenet121,cpop,1,0.04884205758571625
densenet121,raw_var,0,747577920.0
densenet121,raw_var,1,322450016.0
densenet121,score_norm,0,211.764404296875
densenet121,score_norm,1,285.7405090332031
densenet121,cpop,0,0.15687450766563416
densenet121,cpop,1,0.04758729040622711
densenet121,raw_var,0,1136843264.0
densenet121,raw_var,1,416351968.0
densenet121,score_norm,0,286.0946960449219
densenet121,score_norm,1,329.9652404785156
densenet121,cpop,0,0.07558313757181168
densenet121,cpop,1,0.0368533581495285
densenet121,raw_var,0,286157856.0
densenet121,raw_var,1,162127536.0
densenet121,score_norm,0,212.9319305419922
densenet121,score_norm,1,234.1798095703125
densenet121,cpop,0,0.1262129843235016
densenet121,cpop,1,0.044137366116046906
densenet121,raw_var,0,582837696.0
densenet121,raw_var,1,285132416.0
densenet121,score_norm,0,227.4670867919922
densenet121,score_norm,1,282.43194580078125
densenet121,cpop,0,0.011666759848594666
densenet121,cpop,1,0.008824095129966736
densenet121,raw_var,0,26430344.0
densenet121,raw_var,1,17964028.0
densenet121,score_norm,0,168.54620361328125
densenet121,score_norm,1,159.75546264648438
densenet121,cpop,0,0.0743621289730072
densenet121,cpop,1,0.03514145314693451
densenet121,raw_var,0,176152368.0
densenet121,raw_var,1,100210736.0
densenet121,score_norm,0,168.0252685546875
densenet121,score_norm,1,188.52687072753906
densenet121,cpop,0,0.03567332774400711
densenet121,cpop,1,0.023894213140010834
densenet121,raw_var,0,139303216.0
densenet121,raw_var,1,87962296.0
densenet121,score_norm,0,220.56060791015625
densenet121,score_norm,1,215.02798461914062
densenet121,cpop,0,0.040821000933647156
densenet121,cpop,1,0.025418929755687714
densenet121,raw_var,0,171694672.0
densenet121,raw_var,1,101455784.0
densenet121,score_norm,0,228.5087890625
densenet121,score_norm,1,224.00474548339844
densenet121,cpop,0,0.07467467337846756
densenet121,cpop,1,0.0373036190867424
densenet121,raw_var,0,456078976.0
densenet121,raw_var,1,242152352.0
densenet121,score_norm,0,270.7967834472656
densenet121,score_norm,1,284.0248718261719
densenet121,cpop,0,0.0608861967921257
densenet121,cpop,1,0.03213554620742798
densenet121,raw_var,0,307400640.0
densenet121,raw_var,1,171837088.0
densenet121,score_norm,0,247.5673370361328
densenet121,score_norm,1,258.6644287109375
densenet121,cpop,0,0.1334153413772583
densenet121,cpop,1,0.048427045345306396
densenet121,raw_var,0,736448768.0
densenet121,raw_var,1,358233920.0
densenet121,score_norm,0,249.22230529785156
densenet121,score_norm,1,302.6480407714844
densenet121,cpop,0,0.12579059600830078
densenet121,cpop,1,0.045197613537311554
densenet121,raw_var,0,765697408.0
densenet121,raw_var,1,339973824.0
densenet121,score_norm,0,264.9569091796875
densenet121,score_norm,1,306.23101806640625
densenet121,cpop,0,0.07293349504470825
densenet121,cpop,1,0.03480205684900284
densenet121,raw_var,0,270184896.0
densenet121,raw_var,1,153284208.0
densenet121,score_norm,0,209.75741577148438
densenet121,score_norm,1,233.74082946777344
densenet121,cpop,0,0.0739499032497406
densenet121,cpop,1,0.03590475767850876
densenet121,raw_var,0,290213632.0
densenet121,raw_var,1,169781008.0
densenet121,score_norm,0,215.96658325195312
densenet121,score_norm,1,242.55099487304688
densenet121,cpop,0,0.11393247544765472
densenet121,cpop,1,0.042004384100437164
densenet121,raw_var,0,545959552.0
densenet121,raw_var,1,256396496.0
densenet121,score_norm,0,234.5458526611328
densenet121,score_norm,1,275.23443603515625
densenet121,cpop,0,0.0349685400724411
densenet121,cpop,1,0.022247709333896637
densenet121,raw_var,0,49872892.0
densenet121,raw_var,1,34620776.0
densenet121,score_norm,0,132.13372802734375
densenet121,score_norm,1,139.2315216064453
densenet121,cpop,0,0.16019439697265625
densenet121,cpop,1,0.04818302392959595
densenet121,raw_var,0,794437632.0
densenet121,raw_var,1,337000672.0
densenet121,score_norm,0,233.4026336669922
densenet121,score_norm,1,294.4346618652344
densenet121,cpop,0,0.10998779535293579
densenet121,cpop,1,0.04318118840456009
densenet121,raw_var,0,545628032.0
densenet121,raw_var,1,271030848.0
densenet121,score_norm,0,240.29818725585938
densenet121,score_norm,1,279.4118957519531
densenet121,cpop,0,0.16290993988513947
densenet121,cpop,1,0.047247812151908875
densenet121,raw_var,0,721200640.0
densenet121,raw_var,1,314735136.0
densenet121,score_norm,0,219.0410614013672
densenet121,score_norm,1,287.251953125
densenet121,cpop,0,0.0651836097240448
densenet121,cpop,1,0.03331611305475235
densenet121,raw_var,0,307372640.0
densenet121,raw_var,1,171291440.0
densenet121,score_norm,0,238.8416290283203
densenet121,score_norm,1,253.12594604492188
densenet121,cpop,0,0.05069756507873535
densenet121,cpop,1,0.02859102189540863
densenet121,raw_var,0,276260224.0
densenet121,raw_var,1,146985824.0
densenet121,score_norm,0,259.37664794921875
densenet121,score_norm,1,254.218505859375
densenet121,cpop,0,0.13071617484092712
densenet121,cpop,1,0.04289161413908005
densenet121,raw_var,0,658547776.0
densenet121,raw_var,1,282747232.0
densenet121,score_norm,0,238.15000915527344
densenet121,score_norm,1,286.14312744140625
densenet121,cpop,0,0.04255618900060654
densenet121,cpop,1,0.027736932039260864
densenet121,raw_var,0,138834944.0
densenet121,raw_var,1,95575960.0
densenet121,score_norm,0,200.3643798828125
densenet121,score_norm,1,207.494384765625
densenet121,cpop,0,0.37655845284461975
densenet121,cpop,1,0.11255983263254166
densenet121,raw_var,0,1517664128.0
densenet121,raw_var,1,817399360.0
densenet121,score_norm,0,170.00685119628906
densenet121,score_norm,1,290.0272216796875
densenet121,cpop,0,0.12230974435806274
densenet121,cpop,1,0.05786528438329697
densenet121,raw_var,0,468192384.0
densenet121,raw_var,1,280710176.0
densenet121,score_norm,0,205.55819702148438
densenet121,score_norm,1,242.0489044189453
densenet121,cpop,0,0.4089607298374176
densenet121,cpop,1,0.05235873907804489
densenet121,raw_var,0,2213667072.0
densenet121,raw_var,1,514168864.0
densenet121,score_norm,0,198.0753936767578
densenet121,score_norm,1,349.1512145996094
densenet121,cpop,0,0.0209256112575531
densenet121,cpop,1,0.015335284173488617
densenet121,raw_var,0,57619720.0
densenet121,raw_var,1,37716060.0
densenet121,score_norm,0,185.9286651611328
densenet121,score_norm,1,175.78012084960938
densenet121,cpop,0,0.36435645818710327
densenet121,cpop,1,0.06852374970912933
densenet121,raw_var,0,1741700352.0
densenet121,raw_var,1,591327040.0
densenet121,score_norm,0,187.34535217285156
densenet121,score_norm,1,324.5142517089844
densenet121,cpop,0,0.10609269142150879
densenet121,cpop,1,0.042073771357536316
densenet121,raw_var,0,464371584.0
densenet121,raw_var,1,239598880.0
densenet121,score_norm,0,224.67330932617188
densenet121,score_norm,1,265.6324768066406
densenet121,cpop,0,0.18348442018032074
densenet121,cpop,1,0.07055097073316574
densenet121,raw_var,0,804574208.0
densenet121,raw_var,1,436627648.0
densenet121,score_norm,0,213.05709838867188
